37.4301388,-122.1688323,70.0,12.0,FALSE,,,
37.41690995051776,-122.15927851187578,70.0,4.0,FALSE,,,90.0
37.41690995051776,-122.15927851187578,35.0,4.0,FALSE,,,
37.41690029938463,-122.15792254102662,35.0,4.0,FALSE,,,
37.416539786665496,-122.157926577582,35.0,4.0,FALSE,,,
37.416536566207235,-122.1574745896085,35.0,4.0,FALSE,,,
37.41509451527347,-122.15749074377474,35.0,4.0,FALSE,,,
37.41510095412849,-122.15839470246614,35.0,4.0,FALSE,,,
37.41654300539597,-122.15837856562729,35.0,4.0,FALSE,,,
37.416546222398665,-122.15883055374434,35.0,4.0,FALSE,,,
37.41582519672639,-122.15883861797553,35.0,4.0,FALSE,,,
37.415821979807056,-122.15838663419042,35.0,4.0,FALSE,,,
37.416182492612705,-122.15838259994479,35.0,4.0,FALSE,,,
37.41617927392394,-122.15793061406548,35.0,4.0,FALSE,,,
37.41545824837361,-122.15793868681675,35.0,4.0,FALSE,,,
37.41546468385663,-122.15884264998341,35.0,4.0,FALSE,,,
37.415104170964455,-122.15884668191947,35.0,4.0,FALSE,,,
37.41510738607273,-122.15929866144452,35.0,4.0,FALSE,,,
37.41546789900656,-122.15929463167433,35.0,4.0,FALSE,,,
37.41582841191798,-122.15929060183237,35.0,4.0,FALSE,,,
37.41690995051776,-122.15927851187578,35.0,5.0,FALSE,,,
37.41690995051776,-122.15927851187578,70.0,12.0,FALSE,,,0.0
37.4301388,-122.1688323,70.0,4.0,FALSE,,,
37.4301388,-122.1688323,30,4.0,FALSE,,,
