-77.46154,169.186,70,12.0,FALSE,,1
-77.45574515898228,169.23205159566353,50,4.05,FALSE,,1
-77.45566726164121,169.23085851753507,50,3.95,FALSE,,1
-77.4555893590355,169.22966545401587,50,4.05,FALSE,,1
-77.45551145116521,169.2284724051067,50,3.95,FALSE,,1
-77.45543353803048,169.22727937080822,50,4.05,FALSE,,1
-77.45535561963139,169.22608635112127,50,3.95,FALSE,,1
-77.45527769596809,169.2248933460465,50,4.05,FALSE,,1
-77.45519976704063,169.2237003555847,50,3.95,FALSE,,1
-77.45512183284912,169.22250737973656,50,4.05,FALSE,,1
-77.45486445542917,169.22286355372853,50,3.95,FALSE,,1
-77.45460707753023,169.2232197133118,50,4.05,FALSE,,1
-77.45434969915227,169.22357585848724,50,3.95,FALSE,,1
-77.45409232029543,169.2239319892557,50,4.05,FALSE,,1
-77.45383494095967,169.22428810561803,50,3.95,FALSE,,1
-77.453912867259,169.22548097208215,50,4.05,FALSE,,1
-77.4539907882948,169.22667385315557,50,3.95,FALSE,,1
-77.4540687040669,169.22786674883756,50,4.05,FALSE,,1
-77.4541466145752,169.22905965912736,50,3.95,FALSE,,1
-77.45422451981959,169.23025258402424,50,4.05,FALSE,,1
-77.45430241980004,169.23144552352747,50,3.95,FALSE,,1
-77.45438031451638,169.23263847763633,50,4.05,FALSE,,1
-77.45445820396851,169.23383144635005,50,3.95,FALSE,,1
-77.45453608815636,169.23502442966793,50,4.05,FALSE,,1
-77.4546139670798,169.23621742758922,50,3.95,FALSE,,1
-77.45469184073875,169.2374104401132,50,4.05,FALSE,,1
-77.45476970913307,169.2386034672391,50,3.95,FALSE,,1
-77.45502710740243,169.23824761343892,50,4.05,FALSE,,1
-77.45528450519363,169.23789174524134,50,3.95,FALSE,,1
-77.45520663364461,169.2366986743447,50,4.05,FALSE,,1
-77.45546402938022,169.23634276986235,50,3.95,FALSE,,1
-77.45572142463757,169.23598685098014,50,4.05,FALSE,,1
-77.45564354466867,169.23479375091532,50,3.95,FALSE,,1
-77.45556565943497,169.23360066545666,50,4.05,FALSE,,1
-77.45548776893646,169.23240759460492,50,3.95,FALSE,,1
-77.45540987317332,169.23121453836086,50,4.05,FALSE,,1
-77.45533197214557,169.2300214967252,50,3.95,FALSE,,1
-77.45525406585338,169.22882846969864,50,4.05,FALSE,,1
-77.45517615429684,169.22763545728196,50,3.95,FALSE,,1
-77.45509823747605,169.22644245947586,50,4.05,FALSE,,1
-77.45502031539114,169.2252494762811,50,3.95,FALSE,,1
-77.45494238804211,169.22405650769844,50,4.05,FALSE,,1
-77.45468500856464,169.2244126454042,50,3.95,FALSE,,1
-77.45442762860833,169.2247687687028,50,4.05,FALSE,,1
-77.45450555280055,169.2259616935294,50,3.95,FALSE,,1
-77.45476293433525,169.22560559210845,50,4.05,FALSE,,1
-77.4548408548419,169.22679855342392,50,3.95,FALSE,,1
-77.45491877008446,169.22799152934985,50,4.05,FALSE,,1
-77.45499668006288,169.2291845198855,50,3.95,FALSE,,1
-77.45507458477707,169.23037752503012,50,4.05,FALSE,,1
-77.4551524842268,169.231570544783,50,3.95,FALSE,,1
-77.45523037841211,169.2327635791434,50,4.05,FALSE,,1
-77.45530826733287,169.2339566281106,50,3.95,FALSE,,1
-77.45538615098894,169.23514969168383,50,4.05,FALSE,,1
-77.45546402938022,169.23634276986235,50,3.95,FALSE,,1
-77.45554190250667,169.23753586264547,50,4.05,FALSE,,1
-77.45579929934148,169.23717996565045,50,3.95,FALSE,,1
-77.45572142463757,169.23598685098014,50,4.05,FALSE,,1
-77.4559788194166,169.23563091769722,50,3.95,FALSE,,1
-77.45605669569807,169.2368240542554,50,4.05,FALSE,,1
-77.4559788194166,169.23563091769722,50,3.95,FALSE,,1
-77.45590093787008,169.23443779574535,50,4.05,FALSE,,1
-77.45582305105863,169.23324468840053,50,3.95,FALSE,,1
-77.45582305105863,169.23324468840053,70,12.0,FALSE,,1
-77.461479,169.1849841,50,5,FALSE,,1
-77.461479,169.1849841,20,3,FALSE,,1
