37.4301388,-122.1688323,70.0,12.0,FALSE,,,
37.43068293357799,-122.16952300813745,70.0,4.0,FALSE,,,90.0
37.43068293357799,-122.16952300813745,50.0,5,FALSE,,,
37.431403959400534,-122.16951504205805,50.0,5,FALSE,,,
37.43140713489479,-122.16996712079631,50.0,5,FALSE,,,
37.43176764781359,-122.16996313981784,50.0,5,FALSE,,,
37.4317644722782,-122.16951105891194,50.0,5,FALSE,,,
37.43212498513346,-122.16950707569487,50.0,5,FALSE,,,
37.43213133455775,-122.17041124191283,50.0,5,FALSE,,,
37.43177082162023,-122.17041522079454,50.0,5,FALSE,,,
37.43177399369813,-122.17086730184201,50.0,5,FALSE,,,
37.432134506676746,-122.17086332512798,50.0,5,FALSE,,,
37.432137677066976,-122.17131540841386,50.0,5,FALSE,,,
37.4314166510052,-122.17132335743577,50.0,5,FALSE,,,
37.43141030866032,-122.17041919960538,50.0,5,FALSE,,,
37.43104979567799,-122.17042317834535,50.0,5,FALSE,,,
37.431046621953584,-122.16997110170388,50.0,5,FALSE,,,
37.43105613794071,-122.17132733184053,50.0,5,FALSE,,,
37.43069562485381,-122.17133130617451,50.0,5,FALSE,,,
37.43069245462787,-122.17087923155911,50.0,5,FALSE,,,
37.43068293357799,-122.16952300813745,50.0,5.0,FALSE,,,
37.43068293357799,-122.16952300813745,70.0,12.0,FALSE,,,0.0
37.4301388,-122.1688323,70.0,4.0,FALSE,,,
37.4301388,-122.1688323,30,4.0,FALSE,,,
