-77.46154,169.186,70,12.0,FALSE,,1
-77.46433008152894,169.28546351227394,50,4.05,FALSE,,1
-77.46443663012387,169.28710207197722,50,3.95,FALSE,,1
-77.4640693594004,169.28760866274868,50,4.05,FALSE,,1
-77.46417589498994,169.28924720696256,50,3.95,FALSE,,1
-77.46428242065518,169.29088577863226,50,4.05,FALSE,,1
-77.46438893639593,169.29252437775594,50,3.95,FALSE,,1
-77.46449544221186,169.29416300433164,50,4.05,FALSE,,1
-77.46412815819775,169.29466939403528,50,3.95,FALSE,,1
-77.46376087321634,169.295175754486,50,4.05,FALSE,,1
-77.4633935872677,169.29568208568628,50,3.95,FALSE,,1
-77.46302630035194,169.29618838763864,50,4.05,FALSE,,1
-77.46291980685605,169.29454993286907,50,3.95,FALSE,,1
-77.46281330343629,169.29291150554215,50,4.05,FALSE,,1
-77.46270679009302,169.29127310565974,50,3.95,FALSE,,1
-77.4630740677688,169.290766674869,50,4.05,FALSE,,1
-77.46344134447695,169.29026021482423,50,3.95,FALSE,,1
-77.46380862021735,169.28975372552293,50,4.05,FALSE,,1
-77.46391514280187,169.29139225424274,50,3.95,FALSE,,1
-77.46402165546206,169.2930308104142,50,4.05,FALSE,,1
-77.46365437356074,169.29353721381744,50,3.95,FALSE,,1
-77.46354786398085,169.29189870059622,50,4.05,FALSE,,1
-77.4631805841923,169.29240511769518,50,3.95,FALSE,,1
-77.46328709069205,169.29404358796825,50,4.05,FALSE,,1
-77.46291980685605,169.29454993286907,50,3.95,FALSE,,1
-77.46255252205283,169.29505624852246,50,4.05,FALSE,,1
-77.46244602171288,169.29341786413963,50,3.95,FALSE,,1
-77.46233951144968,169.29177950719895,50,4.05,FALSE,,1
-77.46197223183881,169.29228587948916,50,3.95,FALSE,,1
-77.4618657147327,169.2906475929299,50,4.05,FALSE,,1
-77.46175918770399,169.2890093338143,50,3.95,FALSE,,1
-77.46165265075308,169.28737110214422,50,4.05,FALSE,,1
-77.46154610388014,169.2857328979216,50,3.95,FALSE,,1
-77.46143954708549,169.28409472114834,50,4.05,FALSE,,1
-77.46107228190942,169.28460127884503,50,3.95,FALSE,,1
-77.46117883562316,169.28623941269242,50,4.05,FALSE,,1
-77.46107228190942,169.28460127884503,50,3.95,FALSE,,1
-77.46096571827444,169.28296317244656,50,4.05,FALSE,,1
-77.4608591447185,169.2813250934989,50,3.95,FALSE,,1
-77.46122640373197,169.2808184499575,50,4.05,FALSE,,1
-77.46133298036936,169.28245657182632,50,3.95,FALSE,,1
-77.46170024149576,169.28194994194737,50,4.05,FALSE,,1
-77.46180681129326,169.28358813419496,50,3.95,FALSE,,1
-77.46191337116902,169.28522635389615,50,4.05,FALSE,,1
-77.46228063748973,169.28471978061353,50,3.95,FALSE,,1
-77.46238719052455,169.28635807069875,50,4.05,FALSE,,1
-77.46275445895817,169.28585151109084,50,3.95,FALSE,,1
-77.46312172642362,169.28534492222278,50,4.05,FALSE,,1
-77.4634889929208,169.2848383040921,50,3.95,FALSE,,1
-77.46385625844962,169.28433165669622,50,4.05,FALSE,,1
-77.46422352301003,169.28382498003268,50,3.95,FALSE,,1
-77.46422352301003,169.28382498003268,70,12.0,FALSE,,1
-77.461479,169.1849841,50,5,FALSE,,1
-77.461479,169.1849841,20,3,FALSE,,1
