-77.46154,169.186,70,12.0,FALSE,,1
-77.46227906072313,169.22500514042616,50,4.05,FALSE,,1
-77.46201158682584,169.2253754382241,50,3.95,FALSE,,1
-77.46174411241104,169.22574572044525,50,4.05,FALSE,,1
-77.46147663747884,169.22611598709057,50,3.95,FALSE,,1
-77.46120916202932,169.22648623816104,50,4.05,FALSE,,1
-77.46094168606241,169.22685647365765,50,3.95,FALSE,,1
-77.46067420957816,169.22722669358134,50,4.05,FALSE,,1
-77.46075385442563,169.22844674075668,50,3.95,FALSE,,1
-77.46048637574688,169.2288169218437,50,4.05,FALSE,,1
-77.46021889655096,169.22918708736057,50,3.95,FALSE,,1
-77.45995141683791,169.22955723730828,50,4.05,FALSE,,1
-77.46003105115074,169.23077722996908,50,3.95,FALSE,,1
-77.46011067996034,169.23199723790646,50,4.05,FALSE,,1
-77.4598431963764,169.2323673257584,50,3.95,FALSE,,1
-77.46011067996034,169.23199723790646,50,4.05,FALSE,,1
-77.46037816302731,169.23162713448792,50,3.95,FALSE,,1
-77.46045778801043,169.2328471809671,50,4.05,FALSE,,1
-77.4601903032666,169.23321726111962,50,3.95,FALSE,,1
-77.45992281800592,169.2335873257063,50,4.05,FALSE,,1
-77.46000243413218,169.23480734092826,50,3.95,FALSE,,1
-77.45973494667807,169.23517736668478,50,4.05,FALSE,,1
-77.4596553322284,169.2339573747282,50,3.95,FALSE,,1
-77.45957571227552,169.23273739804466,50,4.05,FALSE,,1
-77.45949608681953,169.23151743663502,50,3.95,FALSE,,1
-77.4597635692436,169.23114734108526,50,4.05,FALSE,,1
-77.45968393660776,169.22992737168778,50,3.95,FALSE,,1
-77.4597635692436,169.23114734108526,50,4.05,FALSE,,1
-77.46003105115074,169.23077722996908,50,3.95,FALSE,,1
-77.46029853254078,169.2304071032855,50,4.05,FALSE,,1
-77.46056601341375,169.23003696103353,50,3.95,FALSE,,1
-77.46083349376968,169.2296668032122,50,4.05,FALSE,,1
-77.46110097360842,169.2292966298206,50,3.95,FALSE,,1
-77.46118060912607,169.23051673082304,50,4.05,FALSE,,1
-77.4609131276102,169.2308868809472,50,3.95,FALSE,,1
-77.46064564557729,169.23125701550182,50,4.05,FALSE,,1
-77.46072527223727,169.23247708524784,50,3.95,FALSE,,1
-77.46064564557729,169.23125701550182,50,4.05,FALSE,,1
-77.4609131276102,169.2308868809472,50,3.95,FALSE,,1
-77.46118060912607,169.23051673082304,50,4.05,FALSE,,1
-77.46144809012486,169.23014656512836,50,3.95,FALSE,,1
-77.46136845293002,169.22892644085766,50,4.05,FALSE,,1
-77.4616359317344,169.22855623632245,50,3.95,FALSE,,1
-77.4617155706065,169.22977638386226,50,4.05,FALSE,,1
-77.46198305057099,169.22940618702367,50,3.95,FALSE,,1
-77.46190341002153,169.228186016214,50,4.05,FALSE,,1
-77.4621708877914,169.22781578053136,50,3.95,FALSE,,1
-77.46243836504398,169.22744552927352,50,4.05,FALSE,,1
-77.46235871563553,169.2262253272069,50,3.95,FALSE,,1
-77.46262619069313,169.22585503710155,50,4.05,FALSE,,1
-77.46254653410298,169.2246348270505,50,3.95,FALSE,,1
-77.46254653410298,169.2246348270505,70,12.0,FALSE,,1
-77.461479,169.1849841,50,5,FALSE,,1
-77.461479,169.1849841,20,3,FALSE,,1
