FID,lat,lon
318,-77.460401400699993,169.223673733000000
319,-77.460356673199996,169.223662289999990
320,-77.460311945699999,169.223650846999990
321,-77.460267218200002,169.223639402999990
322,-77.460222490700005,169.223627959999990
323,-77.460177763100006,169.223616517000010
324,-77.460133035599995,169.223605074000010
325,-77.460088308099998,169.223593631999990
326,-77.460043580600001,169.223582189000010
327,-77.459998853100004,169.223570746000010
328,-77.459954125600007,169.223559303999990
329,-77.459909398099995,169.223547860999990
330,-77.459864670499996,169.223536419000000
331,-77.459819942999999,169.223524975999990
332,-77.459775329699994,169.223507403000010
333,-77.459730831800002,169.223483625999990
334,-77.459686333999997,169.223459848000000
335,-77.459641836200007,169.223436071000010
336,-77.459597338300000,169.223412294000010
337,-77.459552840499995,169.223388516999990
338,-77.459508342700005,169.223364739999990
339,-77.459463844799998,169.223340963999990
340,-77.459419346999994,169.223317186999990
341,-77.459374849200003,169.223293410999990
342,-77.459330219300000,169.223278103000010
343,-77.459285440100004,169.223272382000000
344,-77.459240660800006,169.223266661000000
345,-77.459195881499994,169.223260941000010
346,-77.459151102299998,169.223255220000000
347,-77.459106323000000,169.223249498999990
348,-77.459061543700003,169.223243778000010
349,-77.459016764500007,169.223238057999990
350,-77.458971985199994,169.223232337000010
351,-77.458927205899997,169.223226616999990
352,-77.458882426700001,169.223220895999990
353,-77.458837647400003,169.223215176000000
354,-77.458792868100005,169.223209454999990
355,-77.458748088899995,169.223203735000000
356,-77.458703327300000,169.223201639000000
357,-77.458658648899998,169.223216603999990
358,-77.458613970499997,169.223231569000010
359,-77.458569292099995,169.223246534000000
360,-77.458524613600005,169.223261498999990
361,-77.458479935200003,169.223276464000010
362,-77.458435256800001,169.223291428000010
363,-77.458390578400000,169.223306393000000
364,-77.458345899999998,169.223321357000000
365,-77.458301221599996,169.223336321999990
366,-77.458256543199994,169.223351286000000
367,-77.458211864800006,169.223366250000000
368,-77.458167186400004,169.223381214000000
369,-77.458122507900001,169.223396178000000
370,-77.458078139899996,169.223377860999990
371,-77.458033904499999,169.223345324000010
372,-77.457989669000000,169.223312787000000
373,-77.457945433600003,169.223280251000010
374,-77.457901198200005,169.223247715000010
375,-77.457856962700006,169.223215178999990
376,-77.457812727299995,169.223182643000000
377,-77.457768491799996,169.223150108000000
378,-77.457724256399999,169.223117572000010
379,-77.457680020900000,169.223085037000000
380,-77.457635785500003,169.223052502999990
381,-77.457591550000004,169.223019967999990
382,-77.457548996599996,169.222974123000000
383,-77.457520986600002,169.222813191000000
384,-77.457492976500006,169.222652261000010
385,-77.457464966299995,169.222491330999990
386,-77.457436955999995,169.222330400999990
387,-77.457408945599994,169.222169473000010
388,-77.457380935100005,169.222008544999990
389,-77.457352924500000,169.221847618000000
390,-77.457324913799994,169.221686691000000
391,-77.457296903100001,169.221525765000000
392,-77.457268892200005,169.221364840000010
393,-77.457240881199994,169.221203916000010
394,-77.457212870199996,169.221042992000010
395,-77.457184858999995,169.220882069000000
396,-77.457156847799993,169.220721147000010
397,-77.457124428499995,169.220580168000000
