FID,lat,lon
169,-77.46445623,169.2911055
170,-77.46445126,169.2909004
171,-77.46444629,169.2906954
172,-77.46444132,169.2904903
173,-77.46443634,169.2902853
174,-77.46443137,169.2900802
175,-77.4644264,169.2898752
176,-77.46442142,169.2896701
177,-77.46443535,169.289482
178,-77.46445666,169.2893006
179,-77.46447798,169.2891191
180,-77.46449929,169.2889376
181,-77.46452061,169.2887561
182,-77.46454192,169.2885747
183,-77.46456323,169.2883932
184,-77.46458455,169.2882117
185,-77.46460586,169.2880302
186,-77.46462718,169.2878487
187,-77.46464849,169.2876673
188,-77.4646698,169.2874858
189,-77.46469112,169.2873043
190,-77.46471243,169.2871228
191,-77.46473374,169.2869413
192,-77.46475506,169.2867599
193,-77.46476107,169.286568
194,-77.46475203,169.2863659
195,-77.464743,169.2861638
196,-77.46473396,169.2859617
197,-77.46472492,169.2857596
198,-77.46471588,169.2855575
199,-77.46470685,169.2853554
200,-77.46469781,169.2851534
201,-77.46468877,169.2849513
202,-77.46467973,169.2847492
203,-77.4646707,169.2845471
204,-77.46463395,169.2844322
205,-77.46459636,169.28432
206,-77.46455877,169.2842078
207,-77.46452118,169.2840955
208,-77.46448359,169.2839833
209,-77.46444599,169.2838711
210,-77.4644084,169.2837589
211,-77.46437081,169.2836466
212,-77.46433322,169.2835344
213,-77.46429699,169.2834141
214,-77.46426369,169.283276
215,-77.4642304,169.283138
216,-77.46419711,169.2829999
217,-77.46416382,169.2828619
218,-77.46413052,169.2827238
219,-77.46409723,169.2825858
220,-77.46406394,169.2824478
221,-77.46403064,169.2823097
222,-77.46399735,169.2821717
223,-77.46396405,169.2820336
224,-77.46393076,169.2818956
225,-77.46389636,169.2817638
226,-77.46386058,169.2816396
227,-77.46382481,169.2815154
228,-77.46378904,169.2813912
229,-77.46375326,169.281267
230,-77.46371749,169.2811429
231,-77.46368172,169.2810187
232,-77.46364594,169.2808945
233,-77.46361017,169.2807703
234,-77.4635744,169.2806462
235,-77.46353862,169.280522
236,-77.46349735,169.2804427
237,-77.46345576,169.2803661
238,-77.46341417,169.2802895
239,-77.46337258,169.2802128
240,-77.46333098,169.2801362
241,-77.46328939,169.2800596
242,-77.4632478,169.279983
243,-77.46320621,169.2799063
244,-77.46316462,169.2798297
245,-77.46312302,169.2797531
246,-77.46308143,169.2796764
247,-77.46304002,169.2795978
248,-77.46299867,169.2795184
249,-77.46295732,169.2794391
250,-77.46291596,169.2793598
251,-77.46287461,169.2792805
252,-77.46283326,169.2792012
253,-77.4627919,169.2791219
254,-77.46275055,169.2790426
255,-77.46270919,169.2789633
256,-77.46266784,169.2788839
257,-77.46262649,169.2788046
258,-77.46258548,169.2787224
259,-77.46254881,169.2786039
260,-77.46251214,169.2784854
261,-77.46247547,169.2783669
262,-77.4624388,169.2782484
263,-77.46240213,169.27813
264,-77.46236555,169.2780109
265,-77.46233014,169.2778845
266,-77.46229473,169.2777582
267,-77.46225933,169.2776318
268,-77.46222392,169.2775054
269,-77.46218851,169.2773791
270,-77.4621531,169.2772527
271,-77.46211634,169.2771414
272,-77.4620719,169.2771152
273,-77.46202747,169.277089
274,-77.46198304,169.2770628
275,-77.4619386,169.2770366
276,-77.46189417,169.2770104
277,-77.46184974,169.2769842
278,-77.4618053,169.276958
279,-77.46176087,169.2769318
280,-77.46171644,169.2769182
281,-77.46167202,169.2769449
282,-77.46162759,169.2769715
283,-77.46158317,169.2769981
284,-77.46153875,169.2770247
285,-77.46149433,169.2770514
286,-77.46144991,169.277078
287,-77.46140549,169.2771046
288,-77.46136106,169.2771313
289,-77.46131664,169.2771579
290,-77.46127224,169.2771849
291,-77.46123121,169.2772676
292,-77.46119017,169.2773503
293,-77.46114913,169.2774331
294,-77.4611081,169.2775158
295,-77.46106706,169.2775985
296,-77.46102603,169.2776813
297,-77.46098499,169.277764
298,-77.46094396,169.2778467
299,-77.46090292,169.2779295
300,-77.46086189,169.2780122
301,-77.46082085,169.2780949
302,-77.46077871,169.2781622
303,-77.46073501,169.2782075
304,-77.46069131,169.2782528
305,-77.46064761,169.2782981
306,-77.4606039,169.2783435
307,-77.4605602,169.2783888
308,-77.4605165,169.2784341
309,-77.4604728,169.2784794
310,-77.46042981,169.2785336
311,-77.46039032,169.2786309
312,-77.46035082,169.2787282
313,-77.46031133,169.2788256
314,-77.46027184,169.2789229
315,-77.46023234,169.2790203
316,-77.46020624,169.2791666
317,-77.46019453,169.2793657
318,-77.46018282,169.2795648
319,-77.4601711,169.2797639
320,-77.46015939,169.279963
321,-77.46014768,169.2801621
