"FID","lat","lon"
2912,38.000501596,-119.058162333
2913,38.0004720842,-119.058169189
2914,38.0004434606,-119.058178989
2915,38.0004160001,-119.058191933
2916,38.0003909487,-119.058209062
2917,38.0003675718,-119.058228291
2918,38.0003456923,-119.05824932
2919,38.0003262227,-119.058272608
2920,38.0003071635,-119.058296238
2921,38.0002881044,-119.058319867
2922,38.0002690452,-119.058343497
2923,38.000249986,-119.058367126
2924,38.0002309268,-119.058390756
2925,38.0002118676,-119.058414386
2926,38.0001928084,-119.058438015
2927,38.0001737492,-119.058461645
2928,38.00015469,-119.058485275
2929,38.0001356308,-119.058508904
2930,38.0001165717,-119.058532534
2931,38.0000975125,-119.058556163
2932,38.0000784533,-119.058579793
2933,38.0000593941,-119.058603423
2934,38.0000403349,-119.058627052
2935,38.0000212757,-119.058650682
2936,38.0000022165,-119.058674312
2937,37.9999831573,-119.058697941
2938,37.9999640981,-119.058721571
2939,37.999945039,-119.0587452
2940,37.9999259798,-119.05876883
2941,37.9999069206,-119.05879246
2942,37.9998878614,-119.058816089
2943,37.9998692725,-119.058840083
2944,37.9998528212,-119.058865551
2945,37.9998375503,-119.058891773
2946,37.999825509,-119.058919641
2947,37.9998149986,-119.058948063
2948,37.9998064051,-119.05897718
2949,37.9998005465,-119.059006933
