"FID","lat","lon"
294,38.0306961898,-119.048954649
295,38.0307262131,-119.048950153
296,38.0307562364,-119.048945658
297,38.0307862597,-119.048941162
298,38.030816283,-119.048936666
299,38.0308463064,-119.04893217
300,38.0308763297,-119.048927674
301,38.030906353,-119.048923178
302,38.0309363609,-119.048918585
303,38.0309656501,-119.048910616
304,38.0309939064,-119.048899765
305,38.0310211015,-119.048886314
306,38.0310477902,-119.048871846
307,38.0310744788,-119.048857378
308,38.0311011675,-119.04884291
309,38.0311278562,-119.048828442
310,38.0311545449,-119.048813974
311,38.0311812335,-119.048799505
312,38.0312079222,-119.048785037
313,38.0312346109,-119.048770569
314,38.0312612995,-119.048756101
315,38.0312879882,-119.048741633
316,38.0313146769,-119.048727165
317,38.0313413656,-119.048712697
318,38.0313680542,-119.048698228
319,38.0313947429,-119.04868376
320,38.0314203057,-119.04866745
321,38.0314448943,-119.048649689
322,38.0314676337,-119.048629579
323,38.0314902557,-119.048609334
324,38.0315128777,-119.048589089
325,38.0315354997,-119.048568844
326,38.0315581217,-119.048548599
327,38.0315807437,-119.048528354
328,38.0316033657,-119.048508109
329,38.0316259877,-119.048487864
330,38.0316486097,-119.048467619
331,38.0316712317,-119.048447374
332,38.0316938537,-119.048427129
333,38.0317164757,-119.048406884
334,38.0317390977,-119.04838664
335,38.0317617197,-119.048366395
336,38.0317845247,-119.048346357
337,38.0318074003,-119.048326399
338,38.031830276,-119.048306441
339,38.0318531517,-119.048286483
340,38.0318760273,-119.048266525
341,38.031898903,-119.048246567
342,38.0319217786,-119.04822661
343,38.0319446543,-119.048206652
344,38.03196753,-119.048186694
345,38.0319904056,-119.048166736
346,38.0320132813,-119.048146778
347,38.0320361569,-119.04812682
348,38.0320590326,-119.048106862
349,38.0320835641,-119.048094367
350,38.0321127341,-119.048102777
351,38.0321419041,-119.048111186
352,38.0321710741,-119.048119596
353,38.0322002441,-119.048128006
354,38.0322294141,-119.048136416
355,38.0322585841,-119.048144825
356,38.0322877541,-119.048153235
357,38.0323169241,-119.048161645
358,38.0323460941,-119.048170054
359,38.0323752641,-119.048178464
360,38.0324044341,-119.048186874
361,38.0324336041,-119.048195283
362,38.0324627741,-119.048203693
363,38.0324919441,-119.048212103
364,38.0325211141,-119.048220513
365,38.0325502841,-119.048228922
366,38.0325794541,-119.048237332
367,38.0326089006,-119.048244683
368,38.0326391001,-119.048247635
369,38.0326693348,-119.048247031
370,38.0326993069,-119.048242848
371,38.032728578,-119.048234797
372,38.0327561832,-119.048222246
373,38.0327823166,-119.048206997
374,38.0328069748,-119.048189349
375,38.0328290235,-119.048168481
376,38.0328490193,-119.048145735
377,38.0328674623,-119.048121657
378,38.0328829293,-119.048095534
379,38.032896528,-119.04806846
380,38.0329085647,-119.04804059
381,38.0329173954,-119.04801156
382,38.03292502,-119.047982218
383,38.0329301678,-119.047952299
384,38.0329332351,-119.047922144
385,38.0329349497,-119.047891834
386,38.0329335135,-119.047861525
