"FID","lat","lon"
1785,38.0275776429,-119.04076673
1786,38.0275745364,-119.040796929
1787,38.0275714298,-119.040827127
1788,38.0275683232,-119.040857326
1789,38.0275652167,-119.040887525
1790,38.0275621101,-119.040917724
1791,38.0275590036,-119.040947922
1792,38.027555897,-119.040978121
1793,38.0275527904,-119.04100832
1794,38.0275496839,-119.041038518
1795,38.0275465773,-119.041068717
1796,38.0275434708,-119.041098916
1797,38.0275402565,-119.041129103
1798,38.0275369765,-119.041159283
1799,38.0275336966,-119.041189464
1800,38.0275304166,-119.041219644
1801,38.0275271367,-119.041249824
1802,38.0275238567,-119.041280005
1803,38.0275205768,-119.041310185
1804,38.0275172968,-119.041340365
1805,38.0275140168,-119.041370546
1806,38.0275107369,-119.041400726
1807,38.0275074569,-119.041430907
1808,38.027504177,-119.041461087
1809,38.027500897,-119.041491267
1810,38.0274976171,-119.041521448
1811,38.0274943371,-119.041551628
1812,38.0274910572,-119.041581808
1813,38.0274890042,-119.041612088
1814,38.0274878159,-119.041642402
1815,38.0274895306,-119.041672711
1816,38.0274927814,-119.041702846
1817,38.0274979295,-119.041732764
1818,38.0275057384,-119.041762063
1819,38.0275147535,-119.041791027
1820,38.027526791,-119.041818896
1821,38.0275405734,-119.041845877
1822,38.0275560413,-119.041871999
1823,38.0275746645,-119.041895953
1824,38.0275943547,-119.04191902
1825,38.0276155498,-119.041940754
1826,38.0276367449,-119.041962489
1827,38.02765794,-119.041984223
1828,38.0276791351,-119.042005957
1829,38.0277003302,-119.042027692
1830,38.0277215253,-119.042049426
1831,38.0277427204,-119.04207116
1832,38.0277639155,-119.042092895
1833,38.0277851106,-119.042114629
1834,38.0278063057,-119.042136363
1835,38.0278275008,-119.042158097
1836,38.0278486959,-119.042179832
1837,38.0278700426,-119.04220141
1838,38.0278924431,-119.042221899
1839,38.0279174072,-119.04223917
1840,38.0279437962,-119.042253975
1841,38.0279715885,-119.042266021
1842,38.0280008598,-119.042274071
1843,38.0280309311,-119.042277707
1844,38.0280611725,-119.042277825
1845,38.0280913456,-119.042274658
1846,38.0281212679,-119.042269533
1847,38.0281511903,-119.042264408
1848,38.0281811127,-119.042259283
1849,38.028211035,-119.042254159
1850,38.0282409574,-119.042249034
1851,38.0282708798,-119.042243909
1852,38.0283008021,-119.042238784
1853,38.0283307245,-119.042233659
1854,38.0283606469,-119.042228534
1855,38.0283903328,-119.042222341
1856,38.0284196247,-119.042214366
1857,38.0284471143,-119.042201503
1858,38.0284730894,-119.042185978
1859,38.0284975602,-119.042168099
1860,38.0285196095,-119.042147232
1861,38.0285394003,-119.042124298
1862,38.0285576287,-119.042100073
1863,38.0285730964,-119.042073951
1864,38.0285864764,-119.042046765
1865,38.0285985138,-119.042018896
1866,38.0286078069,-119.041989997
1867,38.028621548,-119.04200794
1868,38.0286373173,-119.042033855
1869,38.0286561509,-119.042057664
1870,38.0286768079,-119.042079806
1871,38.0286991351,-119.04210033
1872,38.0287241184,-119.042117576
1873,38.0287507603,-119.042131942
1874,38.0287787378,-119.042143488
1875,38.0288080091,-119.042151538
1876,38.0288379937,-119.042156184
1877,38.0288680607,-119.042160377
1878,38.0288981277,-119.042164571
1879,38.0289281947,-119.042168765
1880,38.0289582618,-119.042172958
1881,38.0289883288,-119.042177152
1882,38.0290183958,-119.042181345
1883,38.0290484628,-119.042185539
1884,38.0290785298,-119.042189733
1885,38.0291085968,-119.042193926
1886,38.0291386639,-119.04219812
1887,38.0291687309,-119.042202314
1888,38.0291987979,-119.042206507
1889,38.0292288649,-119.042210701
1890,38.0292589319,-119.042214895
1891,38.0292889989,-119.042219088
1892,38.0293192681,-119.042221345
1893,38.029349561,-119.042219785
1894,38.0293796758,-119.042215981
1895,38.0294097778,-119.042212047
1896,38.0294398798,-119.042208113
1897,38.0294699819,-119.042204178
1898,38.0295000839,-119.042200244
1899,38.029530186,-119.04219631
1900,38.029560288,-119.042192375
1901,38.0295903901,-119.042188441
1902,38.0296204921,-119.042184507
1903,38.0296505941,-119.042180572
1904,38.0296806962,-119.042176638
1905,38.0297107948,-119.042172679
1906,38.0297403134,-119.042165781
1907,38.0297690332,-119.04215624
1908,38.0297964917,-119.042143293
1909,38.0298221155,-119.042127056
1910,38.029846899,-119.042109524
1911,38.0298716826,-119.042091991
1912,38.0298964661,-119.042074459
1913,38.0299212497,-119.042056926
1914,38.0299460332,-119.042039394
1915,38.0299708168,-119.042021861
1916,38.0299956003,-119.042004329
1917,38.0300203839,-119.041986796
1918,38.0300451674,-119.041969264
1919,38.030069951,-119.041951731
1920,38.0300947345,-119.041934199
1921,38.0301194639,-119.04193433
1922,38.0301446172,-119.041951328
1923,38.0301697705,-119.041968326
1924,38.0301949238,-119.041985323
1925,38.0302200771,-119.042002321
1926,38.0302452304,-119.042019319
1927,38.0302703837,-119.042036317
1928,38.0302955371,-119.042053314
1929,38.0303209863,-119.042069857
1930,38.0303482569,-119.042083149
1931,38.030376635,-119.042093612
1932,38.0304060501,-119.04210089
1933,38.0304362574,-119.042103911
1934,38.0304666037,-119.042104596
1935,38.0304969562,-119.042105174
1936,38.0305273088,-119.042105753
1937,38.0305576613,-119.042106331
1938,38.0305880139,-119.04210691
1939,38.0306183664,-119.042107489
1940,38.030648719,-119.042108067
1941,38.0306790715,-119.042108646
1942,38.030709397,-119.042108407
1943,38.0307396318,-119.042105673
1944,38.0307690026,-119.042098173
1945,38.0307976338,-119.042088248
1946,38.0308254314,-119.042076045
1947,38.030853229,-119.042063842
1948,38.0308810266,-119.04205164
1949,38.0309088242,-119.042039437
1950,38.0309365161,-119.04202701
1951,38.0309631134,-119.042012477
1952,38.0309880965,-119.04199523
1953,38.0310107179,-119.041975069
1954,38.0310316972,-119.041953222
1955,38.0310505304,-119.041929412
1956,38.031066637,-119.041903729
1957,38.0310812848,-119.041877189
1958,38.0310933218,-119.04184932
1959,38.0311032067,-119.041820671
1960,38.0311117968,-119.041791553
1961,38.031117032,-119.041761655
1962,38.0311211492,-119.04173162
1963,38.0311228639,-119.04170131
1964,38.031122697,-119.041670989
1965,38.0311209641,-119.041640687
1966,38.0311182546,-119.04161045
1967,38.0311155451,-119.041580213
1968,38.0311128355,-119.041549976
1969,38.031110126,-119.041519739
1970,38.0311074165,-119.041489502
1971,38.031104707,-119.041459265
1972,38.0311019975,-119.041429028
1973,38.031099288,-119.041398791
1974,38.031095333,-119.041368713
1975,38.0310901851,-119.041338794
1976,38.0310823384,-119.041309504
1977,38.0310732853,-119.041280554
1978,38.0310612483,-119.041252684
1979,38.0310474283,-119.041225723
1980,38.0310319609,-119.041199601
1981,38.0310137478,-119.041175325
1982,38.0309943774,-119.041151956
1983,38.0309748331,-119.041128726
1984,38.0309552889,-119.041105496
1985,38.0309357446,-119.041082266
1986,38.0309162003,-119.041059036
1987,38.0308966561,-119.041035806
1988,38.0308771118,-119.041012576
1989,38.0308575676,-119.040989346
1990,38.0308380233,-119.040966116
1991,38.030818286,-119.040943052
1992,38.0307962595,-119.040922163
1993,38.0307727622,-119.040903068
1994,38.0307476394,-119.040886051
1995,38.0307215882,-119.040870464
1996,38.0306955371,-119.040854877
1997,38.0306694859,-119.04083929
1998,38.0306434348,-119.040823703
1999,38.0306173836,-119.040808116
2000,38.0305913325,-119.040792529
2001,38.0305652813,-119.040776943
2002,38.0305392302,-119.040761356
2003,38.030513179,-119.040745769
2004,38.0304881022,-119.040728671
2005,38.0304631523,-119.040711376
2006,38.0304679864,-119.040681825
2007,38.0304735373,-119.040651979
2008,38.0304790883,-119.040622132
2009,38.0304872558,-119.040594242
2010,38.0305143135,-119.040580477
2011,38.0305413712,-119.040566711
2012,38.0305684289,-119.040552946
2013,38.0305954866,-119.04053918
2014,38.0306225444,-119.040525414
2015,38.0306496021,-119.040511649
2016,38.0306766598,-119.040497883
2017,38.0307037175,-119.040484117
2018,38.0307307752,-119.040470352
2019,38.0307578329,-119.040456586
2020,38.0307848906,-119.040442821
2021,38.0308119204,-119.040429002
2022,38.0308375394,-119.04041279
2023,38.0308619325,-119.040394815
2024,38.0308839815,-119.040373948
2025,38.030908324,-119.040370926
2026,38.0309357161,-119.040384014
2027,38.0309631082,-119.040397101
2028,38.0309905004,-119.040410189
2029,38.0310178925,-119.040423276
2030,38.0310452846,-119.040436364
2031,38.0310726768,-119.040449451
2032,38.031100975,-119.040460298
2033,38.0311302463,-119.040468348
2034,38.0311603956,-119.040471553
2035,38.0311906303,-119.040471151
2036,38.0312206379,-119.040467164
2037,38.0312499091,-119.040459114
2038,38.0312775813,-119.040446744
2039,38.0313038062,-119.040431654
2040,38.031328635,-119.040414208
2041,38.0313512386,-119.040393949
