"FID","lat","lon"
3724,38.0246777801,-119.04201353
3725,38.0246612143,-119.04198809
3726,38.0246446485,-119.04196265
3727,38.0246280826,-119.04193721
3728,38.0246115168,-119.04191177
3729,38.024594951,-119.041886331
3730,38.0245783852,-119.041860891
3731,38.0245618194,-119.041835451
3732,38.0245452535,-119.041810011
3733,38.0245286877,-119.041784571
3734,38.0245121219,-119.041759131
3735,38.0244955561,-119.041733691
3736,38.0244789903,-119.041708252
3737,38.0244624245,-119.041682812
3738,38.0244458586,-119.041657372
3739,38.0244292928,-119.041631932
3740,38.024412727,-119.041606492
3741,38.0243961612,-119.041581052
3742,38.0243795954,-119.041555613
3743,38.0243630296,-119.041530173
3744,38.0243464637,-119.041504733
3745,38.0243298979,-119.041479293
3746,38.0243133321,-119.041453853
3747,38.0242967663,-119.041428413
3748,38.0242802005,-119.041402973
3749,38.0242636347,-119.041377534
3750,38.0242470688,-119.041352094
3751,38.024230503,-119.041326654
3752,38.0242139372,-119.041301214
3753,38.0241973714,-119.041275774
3754,38.0241808056,-119.041250334
3755,38.0241642398,-119.041224895
3756,38.0241476739,-119.041199455
3757,38.0241311081,-119.041174015
3758,38.0241145423,-119.041148575
3759,38.0240979765,-119.041123135
3760,38.0240814107,-119.041097695
3761,38.0240648449,-119.041072255
3762,38.024048279,-119.041046816
3763,38.0240317132,-119.041021376
3764,38.0240151474,-119.040995936
3765,38.0239985816,-119.040970496
3766,38.0239820158,-119.040945056
3767,38.02396545,-119.040919616
3768,38.0239488841,-119.040894177
3769,38.0239323183,-119.040868737
3770,38.0239157525,-119.040843297
3771,38.0238991867,-119.040817857
3772,38.0238826209,-119.040792417
3773,38.0238660551,-119.040766977
3774,38.0238494892,-119.040741537
3775,38.0238329234,-119.040716098
3776,38.0238163576,-119.040690658
3777,38.0237997918,-119.040665218
3778,38.0237823363,-119.040640413
3779,38.0237635019,-119.040616603
3780,38.0237419879,-119.040595247
3781,38.023718879,-119.040575687
3782,38.0236938951,-119.040558441
3783,38.0236665941,-119.04054522
3784,38.023638134,-119.040534978
3785,38.0236086713,-119.040527984
3786,38.0235784365,-119.040525251
3787,38.0235481378,-119.040526269
3788,38.0235178864,-119.040528812
3789,38.0234876351,-119.040531355
3790,38.0234573838,-119.040533899
3791,38.0234271325,-119.040536442
3792,38.0233968811,-119.040538986
3793,38.0233666298,-119.040541529
3794,38.0233363785,-119.040544073
3795,38.0233061271,-119.040546616
3796,38.0232758758,-119.040549159
3797,38.0232456245,-119.040551703
3798,38.0232153731,-119.040554246
3799,38.0231851218,-119.04055679
3800,38.0231548705,-119.040559333
3801,38.0231246191,-119.040561877
3802,38.0230943678,-119.04056442
3803,38.0230641165,-119.040566963
3804,38.0230338651,-119.040569507
3805,38.0230036138,-119.04057205
3806,38.0229733625,-119.040574594
3807,38.0229431111,-119.040577137
3808,38.0229128598,-119.04057968
3809,38.0228826085,-119.040582224
3810,38.0228523571,-119.040584767
3811,38.0228221058,-119.040587311
3812,38.0227918545,-119.040589854
3813,38.0227619845,-119.040594948
3814,38.0227327131,-119.040602997
3815,38.0227051097,-119.040615554
3816,38.0226789784,-119.040630807
3817,38.0226543222,-119.040648457
3818,38.0226322721,-119.040669323
3819,38.0226122778,-119.040692071
3820,38.0225936674,-119.040716043
3821,38.0225769753,-119.0407414
3822,38.0225603115,-119.040766776
3823,38.0225436477,-119.040792152
3824,38.0225269839,-119.040817528
3825,38.0225103201,-119.040842903
3826,38.0224936563,-119.040868279
3827,38.0224769925,-119.040893655
3828,38.0224603287,-119.040919031
3829,38.0224436649,-119.040944407
3830,38.0224270011,-119.040969782
3831,38.0224103373,-119.040995158
3832,38.0223936735,-119.041020534
3833,38.0223770097,-119.04104591
3834,38.0223603459,-119.041071285
3835,38.0223436821,-119.041096661
3836,38.0223270183,-119.041122037
3837,38.0223103545,-119.041147413
3838,38.0222936907,-119.041172789
3839,38.0222770269,-119.041198164
3840,38.0222603631,-119.04122354
3841,38.0222436993,-119.041248916
3842,38.0222270355,-119.041274292
3843,38.0222103717,-119.041299667
3844,38.0221937079,-119.041325043
3845,38.0221770441,-119.041350419
3846,38.0221603803,-119.041375795
3847,38.0221437165,-119.041401171
3848,38.0221270527,-119.041426546
3849,38.0221103889,-119.041451922
3850,38.0220937251,-119.041477298
3851,38.0220770613,-119.041502674
3852,38.0220603975,-119.041528049
3853,38.0220437337,-119.041553425
3854,38.0220270699,-119.041578801
3855,38.0220104061,-119.041604177
3856,38.0219937423,-119.041629552
3857,38.0219770786,-119.041654928
3858,38.0219604148,-119.041680304
3859,38.021943751,-119.04170568
3860,38.0219275675,-119.041731352
3861,38.0219123514,-119.041757621
3862,38.0219002817,-119.041785475
3863,38.021889538,-119.041813813
3864,38.0218809469,-119.04184293
3865,38.0218748544,-119.041872628
