"FID","lat","lon"
3082,38.0167870472,-119.053896279
3083,38.0167943852,-119.053866821
3084,38.0168017232,-119.053837363
3085,38.0168090612,-119.053807905
3086,38.0168163992,-119.053778448
3087,38.0168237372,-119.05374899
3088,38.0168310753,-119.053719532
3089,38.0168384133,-119.053690074
3090,38.0168457513,-119.053660616
3091,38.0168530893,-119.053631158
3092,38.0168604273,-119.0536017
3093,38.0168677653,-119.053572243
3094,38.0168751034,-119.053542785
3095,38.0168824414,-119.053513327
3096,38.0168897794,-119.053483869
3097,38.0168971174,-119.053454411
3098,38.0169044554,-119.053424953
3099,38.0169117934,-119.053395495
3100,38.0169191315,-119.053366038
3101,38.0169264695,-119.05333658
3102,38.0169338075,-119.053307122
3103,38.0169395745,-119.053277332
3104,38.0169446584,-119.053247406
3105,38.0169463734,-119.053217096
3106,38.0169469505,-119.053186787
3107,38.0169452355,-119.053156477
3108,38.0169413071,-119.05312642
3109,38.0169361582,-119.053096502
3110,38.0169282079,-119.053067208
3111,38.0169191491,-119.053038236
3112,38.0169099071,-119.053009319
3113,38.0169006652,-119.052980402
3114,38.0168914232,-119.052951485
3115,38.0168821813,-119.052922568
3116,38.0168729394,-119.052893651
3117,38.0168636974,-119.052864733
3118,38.0168544555,-119.052835816
3119,38.0168452135,-119.052806899
3120,38.0168359716,-119.052777982
3121,38.0168267296,-119.052749065
3122,38.0168174877,-119.052720148
3123,38.0168082457,-119.052691231
3124,38.0167990038,-119.052662314
3125,38.0167897619,-119.052633397
3126,38.0167805199,-119.05260448
3127,38.016771278,-119.052575563
3128,38.0167621796,-119.052546601
3129,38.0167534169,-119.052517535
3130,38.0167438249,-119.052488733
3131,38.0167342513,-119.052459924
3132,38.0167245955,-119.052431143
3133,38.0167143527,-119.052402565
3134,38.016704078,-119.052373998
3135,38.0166938033,-119.052345432
3136,38.0166835285,-119.052316865
3137,38.0166732538,-119.052288299
3138,38.0166629791,-119.052259733
3139,38.0166527044,-119.052231166
3140,38.0166411091,-119.052203122
3141,38.0166286378,-119.052175474
3142,38.0166131681,-119.052149353
3143,38.0165958225,-119.052124521
3144,38.0165768754,-119.052100815
3145,38.0165548243,-119.052079949
3146,38.0165311239,-119.05206112
3147,38.0165058266,-119.052044408
3148,38.0164785661,-119.052031049
3149,38.016450448,-119.052019604
3150,38.0164223299,-119.05200816
3151,38.0163942117,-119.051996715
3152,38.0163660936,-119.05198527
3153,38.0163379755,-119.051973825
3154,38.0163098574,-119.05196238
3155,38.0162817392,-119.051950936
3156,38.0162536211,-119.051939491
3157,38.016225503,-119.051928046
3158,38.0161973848,-119.051916601
