"FID","lat","lon"
1134,38.0272574097,-119.044825311
1135,38.0272559394,-119.044855623
1136,38.0272564204,-119.04488597
1137,38.0272591603,-119.044916196
1138,38.027263835,-119.044946182
1139,38.027270453,-119.0449758
1140,38.0272793195,-119.045004824
1141,38.0272902522,-119.045033133
1142,38.0273031711,-119.045060593
1143,38.0273184542,-119.045086809
1144,38.0273357933,-119.045111711
1145,38.0273552999,-119.045134947
1146,38.0273770054,-119.045156147
1147,38.0274004614,-119.045175401
1148,38.0274243514,-119.045194133
1149,38.0274482414,-119.045212865
1150,38.0274721314,-119.045231597
1151,38.0274960213,-119.045250329
1152,38.0275199113,-119.04526906
1153,38.0275438013,-119.045287792
1154,38.0275676913,-119.045306524
1155,38.0275915813,-119.045325256
1156,38.0276154713,-119.045343988
1157,38.0276400111,-119.045361835
1158,38.0276662435,-119.045377055
1159,38.0276941264,-119.045389004
1160,38.0277231985,-119.04539769
1161,38.0277525384,-119.045405487
1162,38.0277818782,-119.045413283
1163,38.027811218,-119.04542108
1164,38.0278405579,-119.045428876
1165,38.0278698977,-119.045436673
1166,38.0278759868,-119.045444777
1167,38.0278468633,-119.045453346
1168,38.0278178187,-119.045462167
1169,38.0277899645,-119.045474126
1170,38.0277633055,-119.045488463
1171,38.027738322,-119.045505709
1172,38.0277159745,-119.045526208
1173,38.0276952952,-119.045548329
1174,38.0276764615,-119.045572139
1175,38.0276606688,-119.045598038
1176,38.0276463408,-119.04562474
1177,38.0276343033,-119.04565261
1178,38.0276247452,-119.045681376
1179,38.0276162684,-119.045710524
1180,38.0276094295,-119.045740102
1181,38.0276025906,-119.045769679
1182,38.0275957516,-119.045799257
1183,38.0275889127,-119.045828835
1184,38.0275820738,-119.045858412
1185,38.0275752349,-119.04588799
1186,38.027568396,-119.045917568
1187,38.027561557,-119.045947146
1188,38.0275547181,-119.045976723
1189,38.0275478792,-119.046006301
1190,38.0275410403,-119.046035879
1191,38.0275342013,-119.046065456
1192,38.0275275009,-119.046095065
1193,38.02752147,-119.046124818
1194,38.0275154722,-119.046154578
1195,38.0275094744,-119.046184337
1196,38.0275034767,-119.046214097
1197,38.0274974789,-119.046243857
1198,38.0274923724,-119.046273776
1199,38.0274889811,-119.046303907
1200,38.0274872663,-119.046334217
1201,38.0274881365,-119.046364526
1202,38.0274900798,-119.04639481
1203,38.027495228,-119.046424728
1204,38.027501726,-119.046454332
1205,38.0275103165,-119.04648345
1206,38.027521466,-119.046511641
1207,38.0275339421,-119.046539287
1208,38.02754941,-119.046565409
1209,38.0275667515,-119.046590243
1210,38.0275856949,-119.046613953
1211,38.0276077443,-119.04663482
1212,38.0276314419,-119.046653653
1213,38.0276567288,-119.046670384
1214,38.0276839877,-119.046683737
1215,38.0277119963,-119.046695447
1216,38.0277400049,-119.046707158
1217,38.0277680135,-119.046718868
1218,38.027796022,-119.046730578
1219,38.0278240306,-119.046742288
1220,38.0278520392,-119.046753999
1221,38.0278800478,-119.046765709
1222,38.0279080564,-119.046777419
1223,38.027936065,-119.04678913
1224,38.0279640736,-119.04680084
1225,38.0279920822,-119.04681255
1226,38.0280200908,-119.04682426
1227,38.0280480994,-119.046835971
1228,38.028076108,-119.046847681
1229,38.0281048732,-119.046857231
1230,38.028134267,-119.046864728
1231,38.0281642336,-119.046869588
1232,38.0281942003,-119.046874447
1233,38.0282241669,-119.046879306
1234,38.0282541336,-119.046884165
1235,38.0282800557,-119.046898785
1236,38.0283046762,-119.046916546
1237,38.0283292968,-119.046934306
1238,38.0283539174,-119.046952067
1239,38.0283792065,-119.04696885
1240,38.0284064339,-119.046982213
1241,38.0284347978,-119.046992715
1242,38.0284642094,-119.04699999
1243,38.0284944441,-119.047002724
1244,38.0285246788,-119.047001041
1245,38.0285544608,-119.046995809
1246,38.0285835215,-119.04698719
1247,38.02861098,-119.046974242
1248,38.0286366257,-119.046958146
1249,38.02866085,-119.046939941
1250,38.0286830562,-119.046919253
1251,38.0287044923,-119.046897756
1252,38.0287259284,-119.04687626
1253,38.0287473645,-119.046854763
1254,38.0287688006,-119.046833266
1255,38.0287902368,-119.04681177
1256,38.0288116729,-119.046790273
1257,38.028833109,-119.046768776
1258,38.0288545451,-119.04674728
1259,38.0288839283,-119.046743564
1260,38.0289142136,-119.046741595
1261,38.0289441567,-119.046736988
1262,38.0289734279,-119.046728938
1263,38.0290010999,-119.046716567
1264,38.0290273245,-119.046701476
1265,38.0290521471,-119.046684023
1266,38.0290746947,-119.046663703
1267,38.0290967282,-119.046642819
1268,38.0291187616,-119.046621935
1269,38.029140795,-119.046601051
1270,38.0291628285,-119.046580167
1271,38.0291848619,-119.046559283
1272,38.0292068953,-119.046538399
1273,38.0292289288,-119.046517515
1274,38.0292585657,-119.046513249
1275,38.0292887733,-119.04651023
