"FID","lat","lon"
730,38.0365706016,-119.049441818
731,38.0365715377,-119.049472111
732,38.0365718201,-119.049502468
733,38.0365721026,-119.049532825
734,38.0365723851,-119.049563181
735,38.0365726675,-119.049593538
736,38.03657295,-119.049623895
737,38.0365732324,-119.049654252
738,38.0365735149,-119.049684608
739,38.0365737974,-119.049714965
740,38.0365740798,-119.049745322
741,38.0365743623,-119.049775679
742,38.0365746447,-119.049806035
743,38.0365749272,-119.049836392
744,38.0365752097,-119.049866749
745,38.0365754921,-119.049897106
746,38.0365757746,-119.049927462
747,38.036576057,-119.049957819
748,38.0365763395,-119.049988176
749,38.036576622,-119.050018533
750,38.0365769044,-119.050048889
751,38.0365771869,-119.050079246
752,38.0365774693,-119.050109603
753,38.0365777518,-119.05013996
754,38.0365780343,-119.050170316
755,38.0365789346,-119.050200651
756,38.0365807904,-119.050230953
757,38.0365854264,-119.050260931
758,38.0365911596,-119.050290713
759,38.0365997491,-119.05031983
760,38.0366101325,-119.050348299
761,38.0366221687,-119.050376169
762,38.0366373125,-119.050402456
763,38.0366539058,-119.050427805
764,38.0366727381,-119.050451615
765,38.0366941826,-119.050473036
766,38.0367172285,-119.050492673
767,38.036742211,-119.050509921
768,38.0367694598,-119.050523233
769,38.0367978625,-119.050533648
770,38.0368272413,-119.050541217
771,38.0368570596,-119.050546916
772,38.0368868779,-119.050552615
773,38.0369166962,-119.050558315
774,38.0369465144,-119.050564014
775,38.0369763327,-119.050569713
776,38.037006151,-119.050575412
777,38.0370359693,-119.050581112
778,38.0370657875,-119.050586811
779,38.0370956058,-119.05059251
780,38.0371254241,-119.05059821
781,38.0371552424,-119.050603909
782,38.0371850607,-119.050609608
783,38.0372148895,-119.050615234
784,38.0372451116,-119.050618104
785,38.0372753418,-119.050617347
786,38.0373052781,-119.050612966
787,38.0373345492,-119.050604915
788,38.0373620869,-119.050592182
789,38.0373881279,-119.050576772
790,38.0374126765,-119.050558989
791,38.0374347245,-119.050538121
792,38.0374545999,-119.050515264
793,38.0374729167,-119.050491099
794,38.037488383,-119.050464976
795,38.0375020492,-119.050437923
796,38.0375142158,-119.05041011
797,38.0375262261,-119.050382228
798,38.0375382336,-119.050354346
799,38.037550241,-119.050326463
800,38.0375622485,-119.050298581
801,38.037574256,-119.050270698
802,38.0375862635,-119.050242816
803,38.0375982709,-119.050214933
804,38.0376102784,-119.050187051
805,38.0376222859,-119.050159168
