"FID","lat","lon"
2485,37.9981759741,-119.060652815
2486,37.9981986573,-119.060672991
2487,37.9982213404,-119.060693168
2488,37.9982440235,-119.060713344
2489,37.9982667067,-119.060733521
2490,37.9982893898,-119.060753697
2491,37.9983120729,-119.060773873
2492,37.9983347561,-119.06079405
2493,37.9983574392,-119.060814226
2494,37.9983801223,-119.060834403
2495,37.9984028055,-119.060854579
2496,37.9984254886,-119.060874755
2497,37.9984481717,-119.060894932
2498,37.9984709841,-119.06091496
2499,37.9984957123,-119.060932538
2500,37.9985217773,-119.060947907
2501,37.9985493315,-119.060960597
2502,37.9985786036,-119.060968644
2503,37.9986085471,-119.060972985
2504,37.9986387819,-119.060973756
2505,37.9986689969,-119.060970914
2506,37.9986982691,-119.060962867
2507,37.9987263342,-119.060951558
2508,37.998753097,-119.060937402
2509,37.9987780837,-119.06092016
2510,37.9988005566,-119.060899815
2511,37.9988213744,-119.060877821
2512,37.9988402127,-119.060854015
2513,37.9988561511,-119.060828216
2514,37.9988708999,-119.060801712
2515,37.9988834403,-119.060774069
2516,37.9988956356,-119.060746268
2517,37.9989078309,-119.060718467
2518,37.9989200262,-119.060690666
2519,37.9989322215,-119.060662865
2520,37.9989444167,-119.060635065
2521,37.998956612,-119.060607264
2522,37.9989688073,-119.060579463
2523,37.9989810026,-119.060551662
2524,37.9989931979,-119.060523861
2525,37.9990053932,-119.06049606
2526,37.9990175884,-119.060468259
2527,37.9990297837,-119.060440459
2528,37.999041979,-119.060412658
2529,37.9990541743,-119.060384857
2530,37.9990663696,-119.060357056
2531,37.9990785649,-119.060329255
2532,37.9990907601,-119.060301454
2533,37.9991029554,-119.060273654
2534,37.9991151507,-119.060245853
2535,37.999127346,-119.060218052
2536,37.9991395413,-119.060190251
2537,37.9991517366,-119.06016245
2538,37.9991639318,-119.060134649
2539,37.9991773551,-119.060107446
2540,37.9991917105,-119.060080697
2541,37.9992060659,-119.060053947
2542,37.9992204213,-119.060027198
2543,37.9992347767,-119.060000448
2544,37.9992491321,-119.059973699
2545,37.9992634875,-119.059946949
2546,37.9992778429,-119.0599202
2547,37.9992921983,-119.05989345
2548,37.9993065538,-119.059866701
2549,37.9993209092,-119.059839951
2550,37.9993352646,-119.059813202
2551,37.99934962,-119.059786452
2552,37.9993639754,-119.059759703
2553,37.9993783308,-119.059732953
2554,37.9993926862,-119.059706204
2555,37.9994070416,-119.059679455
2556,37.999421397,-119.059652705
2557,37.9994357524,-119.059625956
2558,37.9994501078,-119.059599206
2559,37.9994644632,-119.059572457
2560,37.9994788186,-119.059545707
2561,37.999493174,-119.059518958
2562,37.9995075294,-119.059492208
2563,37.9995218848,-119.059465459
2564,37.9995362402,-119.059438709
2565,37.9995505956,-119.05941196
2566,37.9995649511,-119.05938521
2567,37.9995793065,-119.059358461
2568,37.9995926545,-119.059331221
